FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack
1556028591076,1556028591076,192.168.1.32,41315,192.168.1.169,27715,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591076,1556028591080,192.168.1.32,41315,192.168.1.194,801,6,0,44,1,40,1,22,2,20,3,0,0,0,0,44,40,40,44,13,14,0,0,0,0,88000,80000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591076,1556028591080,192.168.1.32,41315,192.168.1.193,3390,6,0,44,1,40,1,22,2,20,3,0,0,0,0,44,40,40,44,13,14,0,0,0,0,88000,80000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591077,1556028591081,192.168.1.32,41315,192.168.1.194,912,6,0,44,1,40,1,22,2,20,4,0,0,0,0,44,40,40,44,10,11,0,0,0,0,70400,64000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591084,1556028591084,192.168.1.32,41317,192.168.1.180,9100,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591084,1556028591084,192.168.1.32,41317,192.168.1.180,1169,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591084,1556028591084,192.168.1.32,41316,192.168.1.180,1533,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591084,1556028591084,192.168.1.32,41317,192.168.1.180,801,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591084,1556028591084,192.168.1.32,41316,192.168.1.180,808,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591085,1556028591090,192.168.1.32,41315,192.168.1.193,1094,6,0,44,1,40,1,22,2,20,4,0,0,0,0,44,40,40,44,10,11,0,0,0,0,70400,64000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591085,1556028591085,192.168.1.32,41315,192.168.1.169,6567,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591085,1556028591085,192.168.1.32,41317,192.168.1.180,1201,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591086,1556028591090,192.168.1.32,41315,192.168.1.194,3221,6,0,44,1,40,1,22,2,20,3,0,0,0,0,44,40,40,44,13,14,0,0,0,0,88000,80000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591086,1556028591090,192.168.1.32,41315,192.168.1.194,9593,6,0,44,1,40,1,22,2,20,3,0,0,0,0,44,40,40,44,13,14,0,0,0,0,88000,80000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591086,1556028591086,192.168.1.32,41315,192.168.1.169,3476,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591087,1556028591087,192.168.1.32,41315,192.168.1.169,2875,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591090,1556028591090,192.168.1.32,53640,192.168.1.195,1217,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591090,1556028591090,192.168.1.32,53641,192.168.1.46,6543,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591093,1556028591093,192.168.1.31,37573,192.168.1.186,2393,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591093,1556028591093,192.168.1.31,37573,192.168.1.169,2126,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591094,1556028591094,192.168.1.32,41317,192.168.1.180,912,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591094,1556028591094,192.168.1.32,41316,192.168.1.180,2394,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591094,1556028591094,192.168.1.32,62675,192.168.1.180,1011,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591094,1556028591094,192.168.1.32,62624,192.168.1.46,5959,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591094,1556028591094,192.168.1.32,62674,192.168.1.186,1137,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591094,1556028591094,192.168.1.32,62674,192.168.1.180,1443,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591094,1556028591094,192.168.1.32,41316,192.168.1.180,1999,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591095,1556028591095,192.168.1.32,41316,192.168.1.180,211,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591095,1556028591098,192.168.1.32,41315,192.168.1.194,8087,6,0,44,1,40,1,22,2,20,3,0,0,0,0,44,40,40,44,13,14,0,0,0,0,88000,80000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591095,1556028591095,192.168.1.32,41315,192.168.1.169,2222,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591095,1556028591101,192.168.1.32,41315,192.168.1.193,340,6,0,44,1,40,1,22,2,20,5,0,0,0,0,44,40,40,44,8,8,0,0,0,0,58666,53333,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591096,1556028591096,192.168.1.32,41315,192.168.1.169,2638,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591096,1556028591101,192.168.1.32,41315,192.168.1.194,1121,6,0,44,1,40,1,22,2,20,4,0,0,0,0,44,40,40,44,10,11,0,0,0,0,70400,64000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591096,1556028591109,192.168.1.32,41315,192.168.1.194,7778,6,0,44,1,40,1,22,2,20,12,0,0,0,0,44,40,40,44,3,3,0,0,0,0,27076,24615,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591097,1556028591097,192.168.1.32,41315,192.168.1.169,2099,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591098,1556028591098,192.168.1.31,37573,192.168.1.186,1031,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591098,1556028591098,192.168.1.31,37573,192.168.1.169,3221,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591109,192.168.1.32,41315,192.168.1.169,1974,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591109,192.168.1.32,53641,192.168.1.46,2196,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591109,192.168.1.32,41315,192.168.1.169,2608,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591109,192.168.1.32,41315,192.168.1.169,5030,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591109,192.168.1.32,41317,192.168.1.180,9593,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591109,192.168.1.32,41317,192.168.1.180,3221,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591111,192.168.1.32,41315,192.168.1.194,9968,6,0,44,1,40,1,22,2,20,2,0,0,0,0,44,40,40,44,20,22,0,0,0,0,117333,106666,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591109,192.168.1.31,37573,192.168.1.186,1524,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591114,192.168.1.32,41315,192.168.1.194,1700,6,0,44,1,40,1,22,2,20,5,0,0,0,0,44,40,40,44,8,8,0,0,0,0,58666,53333,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591115,192.168.1.32,41315,192.168.1.193,5718,6,0,44,1,40,1,22,2,20,6,0,0,0,0,44,40,40,44,6,7,0,0,0,0,50285,45714,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591115,192.168.1.32,41315,192.168.1.194,7999,6,0,44,1,40,1,22,2,20,6,0,0,0,0,44,40,40,44,6,7,0,0,0,0,50285,45714,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591109,192.168.1.32,41316,192.168.1.180,8899,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591109,1556028591109,192.168.1.32,41316,192.168.1.180,1718,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591110,1556028591115,192.168.1.32,41315,192.168.1.194,10778,6,0,44,1,40,1,22,2,20,5,0,0,0,0,44,40,40,44,8,8,0,0,0,0,58666,53333,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591110,1556028591115,192.168.1.32,41315,192.168.1.194,1300,6,0,44,1,40,1,22,2,20,5,0,0,0,0,44,40,40,44,8,8,0,0,0,0,58666,53333,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591110,1556028591110,192.168.1.32,41315,192.168.1.169,2004,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591110,1556028591110,192.168.1.32,41315,192.168.1.169,9080,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591112,1556028591112,192.168.1.32,41317,192.168.1.180,1121,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591112,1556028591115,192.168.1.32,62674,192.168.1.194,1718,6,0,44,1,40,1,22,2,20,3,0,0,0,0,44,40,40,44,13,14,0,0,0,0,88000,80000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591112,1556028591112,192.168.1.32,41316,192.168.1.180,1864,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591112,1556028591112,192.168.1.32,62624,192.168.1.46,3689,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591112,1556028591112,192.168.1.32,41316,192.168.1.180,2049,6,11,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591112,1556028591112,192.168.1.32,41317,192.168.1.180,8087,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591113,1556028591118,192.168.1.32,41315,192.168.1.194,8085,6,0,44,1,40,1,22,2,20,4,0,0,0,0,44,40,40,44,10,11,0,0,0,0,70400,64000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591113,1556028591113,192.168.1.32,41315,192.168.1.169,5000,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591117,1556028591117,192.168.1.32,41317,192.168.1.180,7778,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591127,1556028591127,192.168.1.32,62675,192.168.1.195,2967,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591127,1556028591127,192.168.1.32,62674,192.168.1.46,2107,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591128,1556028591128,192.168.1.32,41317,192.168.1.180,9968,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591128,1556028591128,192.168.1.32,41315,192.168.1.169,8400,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591129,1556028591129,192.168.1.32,34348,192.168.1.180,1059,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591129,1556028591129,192.168.1.32,41315,192.168.1.169,6502,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591129,1556028591135,192.168.1.32,41315,192.168.1.193,593,6,0,44,1,40,1,22,2,20,5,0,0,0,0,44,40,40,44,8,8,0,0,0,0,58666,53333,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591129,1556028591129,192.168.1.31,58693,192.168.1.49,587,6,3,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,scanning
1556028591129,1556028591135,192.168.1.32,41315,192.168.1.194,13783,6,0,44,1,40,1,22,2,20,5,0,0,0,0,44,40,40,44,8,8,0,0,0,0,58666,53333,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591130,1556028591130,192.168.1.32,41315,192.168.1.169,3690,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591130,1556028591135,192.168.1.32,41315,192.168.1.194,2022,6,0,44,1,40,1,22,2,20,5,0,0,0,0,44,40,40,44,8,8,0,0,0,0,58666,53333,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591131,1556028591135,192.168.1.32,41315,192.168.1.194,5087,6,0,44,1,40,1,22,2,20,4,0,0,0,0,44,40,40,44,10,11,0,0,0,0,70400,64000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591131,1556028591131,192.168.1.32,41315,192.168.1.169,5431,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591132,1556028591132,192.168.1.32,41315,192.168.1.169,3869,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591132,1556028591138,192.168.1.32,41315,192.168.1.194,23502,6,0,44,1,40,1,22,2,20,5,0,0,0,0,44,40,40,44,8,8,0,0,0,0,58666,53333,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591133,1556028591138,192.168.1.32,41315,192.168.1.194,90,6,0,44,1,40,1,22,2,20,4,0,0,0,0,44,40,40,44,10,11,0,0,0,0,70400,64000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591133,1556028591133,192.168.1.32,41315,192.168.1.169,9998,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591133,1556028591138,192.168.1.32,41315,192.168.1.194,1216,6,0,44,1,40,1,22,2,20,5,0,0,0,0,44,40,40,44,8,8,0,0,0,0,58666,53333,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591134,1556028591134,192.168.1.32,41315,192.168.1.169,2301,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591134,1556028591138,192.168.1.32,41315,192.168.1.194,3918,6,0,44,1,40,1,22,2,20,4,0,0,0,0,44,40,40,44,10,11,0,0,0,0,70400,64000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591140,1556028591140,192.168.1.31,37574,192.168.1.46,2013,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591150,1556028591150,192.168.1.32,43919,192.168.1.46,15003,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591150,1556028591150,192.168.1.31,58319,192.168.1.49,20221,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591150,1556028591150,192.168.1.32,41315,192.168.1.169,9943,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591151,1556028591151,192.168.1.32,52864,192.168.1.49,1000,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591151,1556028591151,192.168.1.32,62675,192.168.1.186,10009,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591151,1556028591151,192.168.1.32,62675,192.168.1.195,2717,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591168,1556028591168,192.168.1.32,62674,192.168.1.190,6502,6,0,44,1,40,1,22,2,20,1,0,0,0,0,44,40,40,44,0,0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591168,1556028591168,192.168.1.32,41316,192.168.1.180,50000,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591168,1556028591168,192.168.1.32,62624,192.168.1.46,4446,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591168,1556028591168,192.168.1.32,53641,192.168.1.46,49,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591168,1556028591168,192.168.1.32,53641,192.168.1.186,32,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1556028591168,1556028591168,192.168.1.32,62674,192.168.1.195,2047,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
